img_name,img_path,target_label,target,split_type
014_tpwsum5i.im4.jpg,mcds/Corrosion/no rust staining/014_tpwsum5i.im4.jpg,Corrosion_NoRustStaining,0,trainval
OR-18277-08142016-FLD-DC-VIC-005-NG3-1_llnmeyvj.30q.jpg,mcds/Corrosion/no rust staining/OR-18277-08142016-FLD-DC-VIC-005-NG3-1_llnmeyvj.30q.jpg,Corrosion_NoRustStaining,0,trainval
IMG_2664_czujaojy.no0.jpg,mcds/Corrosion/no rust staining/IMG_2664_czujaojy.no0.jpg,Corrosion_NoRustStaining,0,trainval
WA-9810B-09122016-FLD-DC-VIC-005-PC25-1_ge5czafc.4ok.jpg,mcds/Corrosion/no rust staining/WA-9810B-09122016-FLD-DC-VIC-005-PC25-1_ge5czafc.4ok.jpg,Corrosion_NoRustStaining,0,trainval
009_l2h04qqt.mcp.jpg,mcds/Corrosion/no rust staining/009_l2h04qqt.mcp.jpg,Corrosion_NoRustStaining,0,trainval
CA-560759R_22.JPG,mcds/Corrosion/no rust staining/CA-560759R_22.JPG,Corrosion_NoRustStaining,0,trainval
CA-560759L-6232016-FLD-DC-VIC-005-G25-003_t5r3aicw.3n5.jpg,mcds/Corrosion/no rust staining/CA-560759L-6232016-FLD-DC-VIC-005-G25-003_t5r3aicw.3n5.jpg,Corrosion_NoRustStaining,0,trainval
CA-560759L_7.JPG,mcds/Corrosion/no rust staining/CA-560759L_7.JPG,Corrosion_NoRustStaining,0,trainval
150_0rbwnnqs.gjl.jpg,mcds/Corrosion/no rust staining/150_0rbwnnqs.gjl.jpg,Corrosion_NoRustStaining,0,trainval
RIMG2043_wgrinbjl.ymp.jpg,mcds/Corrosion/no rust staining/RIMG2043_wgrinbjl.ymp.jpg,Corrosion_NoRustStaining,0,test
RIMG7460_bn14eodi.v04.jpg,mcds/Corrosion/no rust staining/RIMG7460_bn14eodi.v04.jpg,Corrosion_NoRustStaining,0,trainval
IMG_0089_xq42kd1r.rtg.jpg,mcds/Corrosion/no rust staining/IMG_0089_xq42kd1r.rtg.jpg,Corrosion_NoRustStaining,0,trainval
RIMG5038_ixvtryxh.krm.jpg,mcds/Corrosion/no rust staining/RIMG5038_ixvtryxh.krm.jpg,Corrosion_NoRustStaining,0,trainval
RIMG2016_n0bzvluo.5es.jpg,mcds/Corrosion/no rust staining/RIMG2016_n0bzvluo.5es.jpg,Corrosion_NoRustStaining,0,trainval
RIMG2144_rwm4tzjn.but.jpg,mcds/Corrosion/no rust staining/RIMG2144_rwm4tzjn.but.jpg,Corrosion_NoRustStaining,0,trainval
RIMG4053_a0ebclkv.pxx.jpg,mcds/Corrosion/no rust staining/RIMG4053_a0ebclkv.pxx.jpg,Corrosion_NoRustStaining,0,trainval
IMG_2934_aneesmx1.x2r.jpg,mcds/Corrosion/no rust staining/IMG_2934_aneesmx1.x2r.jpg,Corrosion_NoRustStaining,0,trainval
RIMG5038_scprn3yb.brv.jpg,mcds/Corrosion/no rust staining/RIMG5038_scprn3yb.brv.jpg,Corrosion_NoRustStaining,0,trainval
IMG_3921_lo0yxxdp.geq.jpg,mcds/Corrosion/no rust staining/IMG_3921_lo0yxxdp.geq.jpg,Corrosion_NoRustStaining,0,trainval
RIMG1546_k0z04dzd.gfm.jpg,mcds/Corrosion/no rust staining/RIMG1546_k0z04dzd.gfm.jpg,Corrosion_NoRustStaining,0,trainval
NV-I2699S-05092016-FLD-DC-VIC-005-BG9-1_z0kjbnfa.zjq.jpg,mcds/Corrosion/no rust staining/NV-I2699S-05092016-FLD-DC-VIC-005-BG9-1_z0kjbnfa.zjq.jpg,Corrosion_NoRustStaining,0,trainval
OR-18277-08142016-FLD-DC-VIC-005-NG3-1_33kglj5d.kdb.jpg,mcds/Corrosion/no rust staining/OR-18277-08142016-FLD-DC-VIC-005-NG3-1_33kglj5d.kdb.jpg,Corrosion_NoRustStaining,0,trainval
crack93.jpg,mcds/Corrosion/no rust staining/crack93.jpg,Corrosion_NoRustStaining,0,trainval
RIMG2153_jetntssh.vrk.jpg,mcds/Corrosion/no rust staining/RIMG2153_jetntssh.vrk.jpg,Corrosion_NoRustStaining,0,trainval
RIMG3138_ulrt4xge.nek.jpg,mcds/Corrosion/no rust staining/RIMG3138_ulrt4xge.nek.jpg,Corrosion_NoRustStaining,0,trainval
crack39.jpg,mcds/Corrosion/no rust staining/crack39.jpg,Corrosion_NoRustStaining,0,trainval
RIMG4434_qpznaykv.5x3.jpg,mcds/Corrosion/no rust staining/RIMG4434_qpznaykv.5x3.jpg,Corrosion_NoRustStaining,0,trainval
RIMG2009_ggo2rys0.54k.jpg,mcds/Corrosion/no rust staining/RIMG2009_ggo2rys0.54k.jpg,Corrosion_NoRustStaining,0,trainval
012_2gqypzvz.rkh.jpg,mcds/Corrosion/no rust staining/012_2gqypzvz.rkh.jpg,Corrosion_NoRustStaining,0,trainval
NV-I2699_4.JPG,mcds/Corrosion/no rust staining/NV-I2699_4.JPG,Corrosion_NoRustStaining,0,test
CA-560760L_13.JPG,mcds/Corrosion/no rust staining/CA-560760L_13.JPG,Corrosion_NoRustStaining,0,trainval
CA-560760L_14.JPG,mcds/Corrosion/no rust staining/CA-560760L_14.JPG,Corrosion_NoRustStaining,0,test
WA-9217C-091516-FLD-DC-VIC-004-AA1-1_5jpffesy.si3.jpg,mcds/Corrosion/no rust staining/WA-9217C-091516-FLD-DC-VIC-004-AA1-1_5jpffesy.si3.jpg,Corrosion_NoRustStaining,0,trainval
IMG_3079_n4ol3ujp.m3q.jpg,mcds/Corrosion/no rust staining/IMG_3079_n4ol3ujp.m3q.jpg,Corrosion_NoRustStaining,0,trainval
RIMG0049_rdjpr5fo.43k.jpg,mcds/Corrosion/no rust staining/RIMG0049_rdjpr5fo.43k.jpg,Corrosion_NoRustStaining,0,trainval
IMG_2476_vrsb1gkr.fyt.jpg,mcds/Corrosion/no rust staining/IMG_2476_vrsb1gkr.fyt.jpg,Corrosion_NoRustStaining,0,trainval
IMG_4342_unumaluv.vxp.jpg,mcds/Corrosion/no rust staining/IMG_4342_unumaluv.vxp.jpg,Corrosion_NoRustStaining,0,trainval
RIMG2396_twjg340k.aqr.jpg,mcds/Corrosion/no rust staining/RIMG2396_twjg340k.aqr.jpg,Corrosion_NoRustStaining,0,trainval
015_bic34pib.i0e.jpg,mcds/Corrosion/no rust staining/015_bic34pib.i0e.jpg,Corrosion_NoRustStaining,0,trainval
CA-560759L_9.JPG,mcds/Corrosion/no rust staining/CA-560759L_9.JPG,Corrosion_NoRustStaining,0,trainval
RIMG0793_fldyuqnl.i44.jpg,mcds/Corrosion/no rust staining/RIMG0793_fldyuqnl.i44.jpg,Corrosion_NoRustStaining,0,test
RIMG4249_bqm3yvwc.ihv.jpg,mcds/Corrosion/no rust staining/RIMG4249_bqm3yvwc.ihv.jpg,Corrosion_NoRustStaining,0,trainval
RIMG4084_fdt0b5t2.qku.jpg,mcds/Corrosion/no rust staining/RIMG4084_fdt0b5t2.qku.jpg,Corrosion_NoRustStaining,0,trainval
RIMG2127_qs4tfgl1.4wm.jpg,mcds/Corrosion/no rust staining/RIMG2127_qs4tfgl1.4wm.jpg,Corrosion_NoRustStaining,0,test
RIMG0276_5bjcxwuu.dhf.jpg,mcds/Corrosion/no rust staining/RIMG0276_5bjcxwuu.dhf.jpg,Corrosion_NoRustStaining,0,test
OR-11611-08252016-FLD-DC-VIC-005-NG5-1_5bspc25z.j4o.jpg,mcds/Corrosion/no rust staining/OR-11611-08252016-FLD-DC-VIC-005-NG5-1_5bspc25z.j4o.jpg,Corrosion_NoRustStaining,0,trainval
WA-11631B_1.JPG,mcds/Corrosion/no rust staining/WA-11631B_1.JPG,Corrosion_NoRustStaining,0,trainval
CA-560760L_4.JPG,mcds/Corrosion/no rust staining/CA-560760L_4.JPG,Corrosion_NoRustStaining,0,trainval
036_bv2no3zc.0o4.jpg,mcds/Corrosion/no rust staining/036_bv2no3zc.0o4.jpg,Corrosion_NoRustStaining,0,trainval
RIMG0784_kgkcrijh.2b5.jpg,mcds/Corrosion/no rust staining/RIMG0784_kgkcrijh.2b5.jpg,Corrosion_NoRustStaining,0,trainval
RIMG2983_kztuq2qy.ckg.jpg,mcds/Corrosion/no rust staining/RIMG2983_kztuq2qy.ckg.jpg,Corrosion_NoRustStaining,0,trainval
AZ-1835_2.JPG,mcds/Corrosion/no rust staining/AZ-1835_2.JPG,Corrosion_NoRustStaining,0,trainval
OR-18178_2.JPG,mcds/Corrosion/no rust staining/OR-18178_2.JPG,Corrosion_NoRustStaining,0,trainval
CA-560760L_9.JPG,mcds/Corrosion/no rust staining/CA-560760L_9.JPG,Corrosion_NoRustStaining,0,test
RIMG1605_xddsj3il.0r5.jpg,mcds/Corrosion/no rust staining/RIMG1605_xddsj3il.0r5.jpg,Corrosion_NoRustStaining,0,trainval
CA-560760L_1.JPG,mcds/Corrosion/no rust staining/CA-560760L_1.JPG,Corrosion_NoRustStaining,0,trainval
RIMG0787_vszebgl3.b20.jpg,mcds/Corrosion/no rust staining/RIMG0787_vszebgl3.b20.jpg,Corrosion_NoRustStaining,0,trainval
RIMG2124_emc3sgza.wl1.jpg,mcds/Corrosion/no rust staining/RIMG2124_emc3sgza.wl1.jpg,Corrosion_NoRustStaining,0,trainval
IMG_1995_nkrz0s3q.yzv.jpg,mcds/Corrosion/no rust staining/IMG_1995_nkrz0s3q.yzv.jpg,Corrosion_NoRustStaining,0,trainval
CA-560759L-6232016-FLD-DC-VIC-005-G03-001_jebeauhz.21x.jpg,mcds/Corrosion/no rust staining/CA-560759L-6232016-FLD-DC-VIC-005-G03-001_jebeauhz.21x.jpg,Corrosion_NoRustStaining,0,trainval
OR-07562A-08222016-FLD-DC-VIC-003-AA1-1_t1ox5kdn.kxm.jpg,mcds/Corrosion/no rust staining/OR-07562A-08222016-FLD-DC-VIC-003-AA1-1_t1ox5kdn.kxm.jpg,Corrosion_NoRustStaining,0,trainval
002_vzt4zfyf.2j3.jpg,mcds/Corrosion/no rust staining/002_vzt4zfyf.2j3.jpg,Corrosion_NoRustStaining,0,trainval
crack47.jpg,mcds/Corrosion/no rust staining/crack47.jpg,Corrosion_NoRustStaining,0,trainval
019_fgfzuy2i.xbd.jpg,mcds/Corrosion/no rust staining/019_fgfzuy2i.xbd.jpg,Corrosion_NoRustStaining,0,test
crack17.jpg,mcds/Corrosion/no rust staining/crack17.jpg,Corrosion_NoRustStaining,0,trainval
RIMG0747_m2cuhupn.g5b.jpg,mcds/Corrosion/no rust staining/RIMG0747_m2cuhupn.g5b.jpg,Corrosion_NoRustStaining,0,test
WP_20140414_021_1lbpk0vb.ukc.jpg,mcds/Corrosion/no rust staining/WP_20140414_021_1lbpk0vb.ukc.jpg,Corrosion_NoRustStaining,0,trainval
crack37.jpg,mcds/Corrosion/no rust staining/crack37.jpg,Corrosion_NoRustStaining,0,trainval
CA-560759L-6232016-FLD-DC-VIC-005-G15-002_sw33zfve.lbh.jpg,mcds/Corrosion/no rust staining/CA-560759L-6232016-FLD-DC-VIC-005-G15-002_sw33zfve.lbh.jpg,Corrosion_NoRustStaining,0,trainval
RIMG1988_3pwnwss3.h4k.jpg,mcds/Corrosion/no rust staining/RIMG1988_3pwnwss3.h4k.jpg,Corrosion_NoRustStaining,0,trainval
RIMG0925_h5kr4xgi.m4a.jpg,mcds/Corrosion/no rust staining/RIMG0925_h5kr4xgi.m4a.jpg,Corrosion_NoRustStaining,0,test
RIMG1448_tpk51tmr.doq.jpg,mcds/Corrosion/no rust staining/RIMG1448_tpk51tmr.doq.jpg,Corrosion_NoRustStaining,0,trainval
RIMG2140_25ie5lxz.ucy.jpg,mcds/Corrosion/no rust staining/RIMG2140_25ie5lxz.ucy.jpg,Corrosion_NoRustStaining,0,trainval
RIMG1848_dvyvxa2q.btv.jpg,mcds/Corrosion/no rust staining/RIMG1848_dvyvxa2q.btv.jpg,Corrosion_NoRustStaining,0,trainval
OR-11611-08252016-FLD-DC-VIC-005-NG5-1_5tozcjqx.dc3.jpg,mcds/Corrosion/no rust staining/OR-11611-08252016-FLD-DC-VIC-005-NG5-1_5tozcjqx.dc3.jpg,Corrosion_NoRustStaining,0,trainval
002_mjcgc4b1.ru0.jpg,mcds/Corrosion/no rust staining/002_mjcgc4b1.ru0.jpg,Corrosion_NoRustStaining,0,trainval
IMG_2019_phycbbmj.mqf.jpg,mcds/Corrosion/no rust staining/IMG_2019_phycbbmj.mqf.jpg,Corrosion_NoRustStaining,0,trainval
crack20.jpg,mcds/Corrosion/no rust staining/crack20.jpg,Corrosion_NoRustStaining,0,trainval
RIMG2157_nzdc4nrb.bnf.jpg,mcds/Corrosion/no rust staining/RIMG2157_nzdc4nrb.bnf.jpg,Corrosion_NoRustStaining,0,trainval
RIMG0787_jpmo50ew.z1x.jpg,mcds/Corrosion/no rust staining/RIMG0787_jpmo50ew.z1x.jpg,Corrosion_NoRustStaining,0,trainval
010_2vviqcwj.3do.jpg,mcds/Corrosion/no rust staining/010_2vviqcwj.3do.jpg,Corrosion_NoRustStaining,0,trainval
RIMG2053_3d1rmyzs.mmx.jpg,mcds/Corrosion/no rust staining/RIMG2053_3d1rmyzs.mmx.jpg,Corrosion_NoRustStaining,0,test
RIMG2023_z03i10bt.f0r.jpg,mcds/Corrosion/no rust staining/RIMG2023_z03i10bt.f0r.jpg,Corrosion_NoRustStaining,0,test
crack28.jpg,mcds/Corrosion/no rust staining/crack28.jpg,Corrosion_NoRustStaining,0,trainval
RIMG0916_hluq4in2.wvv.jpg,mcds/Corrosion/no rust staining/RIMG0916_hluq4in2.wvv.jpg,Corrosion_NoRustStaining,0,trainval
RIMG2251_kgp4gsgh.qut.jpg,mcds/Corrosion/no rust staining/RIMG2251_kgp4gsgh.qut.jpg,Corrosion_NoRustStaining,0,trainval
014_wxu245ku.udp.jpg,mcds/Corrosion/no rust staining/014_wxu245ku.udp.jpg,Corrosion_NoRustStaining,0,trainval
CA-560759L-6232016-FLD-DC-VIC-005-G15-001_2httnl35.ldm.jpg,mcds/Corrosion/no rust staining/CA-560759L-6232016-FLD-DC-VIC-005-G15-001_2httnl35.ldm.jpg,Corrosion_NoRustStaining,0,trainval
RIMG0789_dtpagtpw.spq.jpg,mcds/Corrosion/no rust staining/RIMG0789_dtpagtpw.spq.jpg,Corrosion_NoRustStaining,0,trainval
WA-16008E-08292016-FLD-DC-VIC-004-DE2-1_2yibkwng.ko0.jpg,mcds/Corrosion/no rust staining/WA-16008E-08292016-FLD-DC-VIC-004-DE2-1_2yibkwng.ko0.jpg,Corrosion_NoRustStaining,0,trainval
RIMG1630_gaviamlf.1af.jpg,mcds/Corrosion/no rust staining/RIMG1630_gaviamlf.1af.jpg,Corrosion_NoRustStaining,0,trainval
IMG_3394_dc2wzpe0.noq.jpg,mcds/Corrosion/no rust staining/IMG_3394_dc2wzpe0.noq.jpg,Corrosion_NoRustStaining,0,trainval
RIMG1691_js4dsfdj.gns.jpg,mcds/Corrosion/no rust staining/RIMG1691_js4dsfdj.gns.jpg,Corrosion_NoRustStaining,0,trainval
RIMG2028_yjmurwvq.5gi.jpg,mcds/Corrosion/no rust staining/RIMG2028_yjmurwvq.5gi.jpg,Corrosion_NoRustStaining,0,trainval
MS-11000100240435B-FLD-DC-VI-011-103-DSCF2018_0kcjowny.drx.jpg,mcds/Corrosion/no rust staining/MS-11000100240435B-FLD-DC-VI-011-103-DSCF2018_0kcjowny.drx.jpg,Corrosion_NoRustStaining,0,trainval
WA-9810B_1.JPG,mcds/Corrosion/no rust staining/WA-9810B_1.JPG,Corrosion_NoRustStaining,0,trainval
RIMG2154_2c2o2qqm.1gq.jpg,mcds/Corrosion/no rust staining/RIMG2154_2c2o2qqm.1gq.jpg,Corrosion_NoRustStaining,0,trainval
RIMG4086_nunfcjac.hle.jpg,mcds/Corrosion/no rust staining/RIMG4086_nunfcjac.hle.jpg,Corrosion_NoRustStaining,0,trainval
RIMG5038_s1coadpo.yym.jpg,mcds/Corrosion/no rust staining/RIMG5038_s1coadpo.yym.jpg,Corrosion_NoRustStaining,0,trainval
RIMG1353_r0o2muma.2wt.jpg,mcds/Corrosion/no rust staining/RIMG1353_r0o2muma.2wt.jpg,Corrosion_NoRustStaining,0,trainval
CA-560759R-6232016-FLD-DC-VIC-005-G25-001_cbyqkny1.b1r.jpg,mcds/Corrosion/no rust staining/CA-560759R-6232016-FLD-DC-VIC-005-G25-001_cbyqkny1.b1r.jpg,Corrosion_NoRustStaining,0,test
IMG_1995_nxrdxj3r.ano.jpg,mcds/Corrosion/no rust staining/IMG_1995_nxrdxj3r.ano.jpg,Corrosion_NoRustStaining,0,trainval
RIMG2456_5r2iramb.4tg.jpg,mcds/Corrosion/no rust staining/RIMG2456_5r2iramb.4tg.jpg,Corrosion_NoRustStaining,0,trainval
RIMG8827_40t1krwq.2hs.jpg,mcds/Corrosion/no rust staining/RIMG8827_40t1krwq.2hs.jpg,Corrosion_NoRustStaining,0,trainval
IMG_0099_twmodta2.w55.jpg,mcds/Corrosion/no rust staining/IMG_0099_twmodta2.w55.jpg,Corrosion_NoRustStaining,0,trainval
RIMG2182_p31radeu.luj.jpg,mcds/Corrosion/no rust staining/RIMG2182_p31radeu.luj.jpg,Corrosion_NoRustStaining,0,test
OR-18178-08162016-FLD-DC-VIC-005-CW1-1_rxwdxdmj.35w.jpg,mcds/Corrosion/no rust staining/OR-18178-08162016-FLD-DC-VIC-005-CW1-1_rxwdxdmj.35w.jpg,Corrosion_NoRustStaining,0,trainval
RIMG0786_2jumrwjm.lgh.jpg,mcds/Corrosion/no rust staining/RIMG0786_2jumrwjm.lgh.jpg,Corrosion_NoRustStaining,0,trainval
019_vpkhzzzz.tzi.jpg,mcds/Corrosion/no rust staining/019_vpkhzzzz.tzi.jpg,Corrosion_NoRustStaining,0,trainval
075_bndcrqkx.qiu.jpg,mcds/Corrosion/no rust staining/075_bndcrqkx.qiu.jpg,Corrosion_NoRustStaining,0,trainval
010_1ehedjvn.r5k.jpg,mcds/Corrosion/no rust staining/010_1ehedjvn.r5k.jpg,Corrosion_NoRustStaining,0,trainval
RIMG0786_y33dkqp3.fzi.jpg,mcds/Corrosion/no rust staining/RIMG0786_y33dkqp3.fzi.jpg,Corrosion_NoRustStaining,0,test
020_ja0xhqyg.mhr.jpg,mcds/Corrosion/no rust staining/020_ja0xhqyg.mhr.jpg,Corrosion_NoRustStaining,0,trainval
012_ghcvcltr.l2e.jpg,mcds/Corrosion/no rust staining/012_ghcvcltr.l2e.jpg,Corrosion_NoRustStaining,0,trainval
IMG_2030_hdnczirp.vwd.jpg,mcds/Corrosion/no rust staining/IMG_2030_hdnczirp.vwd.jpg,Corrosion_NoRustStaining,0,trainval
RIMG2430_xydtqnum.wnp.jpg,mcds/Corrosion/no rust staining/RIMG2430_xydtqnum.wnp.jpg,Corrosion_NoRustStaining,0,trainval
075_22gmyh5w.jli.jpg,mcds/Corrosion/no rust staining/075_22gmyh5w.jli.jpg,Corrosion_NoRustStaining,0,trainval
RIMG1685_pcgavcf4.gn5.jpg,mcds/Corrosion/no rust staining/RIMG1685_pcgavcf4.gn5.jpg,Corrosion_NoRustStaining,0,test
RIMG2030_fwpqplbf.dmb.jpg,mcds/Corrosion/no rust staining/RIMG2030_fwpqplbf.dmb.jpg,Corrosion_NoRustStaining,0,trainval
RIMG9457_sxeohv5m.s15.jpg,mcds/Corrosion/no rust staining/RIMG9457_sxeohv5m.s15.jpg,Corrosion_NoRustStaining,0,trainval
059_ljss1zfj.fzj.jpg,mcds/Corrosion/no rust staining/059_ljss1zfj.fzj.jpg,Corrosion_NoRustStaining,0,trainval
008_0xrxl1ti.b2u.jpg,mcds/Corrosion/no rust staining/008_0xrxl1ti.b2u.jpg,Corrosion_NoRustStaining,0,trainval
IMG_2177_5mo44jm2.ri3.jpg,mcds/Corrosion/no rust staining/IMG_2177_5mo44jm2.ri3.jpg,Corrosion_NoRustStaining,0,trainval
RIMG0926_vdfj0qk4.2su.jpg,mcds/Corrosion/no rust staining/RIMG0926_vdfj0qk4.2su.jpg,Corrosion_NoRustStaining,0,trainval
IMG_3020_nu0b3smg.j3i.jpg,mcds/Corrosion/no rust staining/IMG_3020_nu0b3smg.j3i.jpg,Corrosion_NoRustStaining,0,trainval
WP_20140327_006_05abdulh.b3a.jpg,mcds/Corrosion/no rust staining/WP_20140327_006_05abdulh.b3a.jpg,Corrosion_NoRustStaining,0,trainval
RIMG2150_41zzwoxp.hrh.jpg,mcds/Corrosion/no rust staining/RIMG2150_41zzwoxp.hrh.jpg,Corrosion_NoRustStaining,0,trainval
002_yoamnba2.wdq.jpg,mcds/Corrosion/no rust staining/002_yoamnba2.wdq.jpg,Corrosion_NoRustStaining,0,test
CA-560759R_17.JPG,mcds/Corrosion/no rust staining/CA-560759R_17.JPG,Corrosion_NoRustStaining,0,trainval
IMG_3394_byl3dene.3tv.jpg,mcds/Corrosion/no rust staining/IMG_3394_byl3dene.3tv.jpg,Corrosion_NoRustStaining,0,test
