img_name,img_path,Cracked_Deck,Uncracked_Deck,Cracked_Pavement,Uncracked_Pavement,Cracked_Wall,Uncracked_Wall,split_type
7003-230.jpg,sdnet/D/CD/7003-230.jpg,1,0,0,0,0,0,train
7003-231.jpg,sdnet/D/CD/7003-231.jpg,1,0,0,0,0,0,val
7003-233.jpg,sdnet/D/CD/7003-233.jpg,1,0,0,0,0,0,val
7003-32.jpg,sdnet/D/CD/7003-32.jpg,1,0,0,0,0,0,train
7003-33.jpg,sdnet/D/CD/7003-33.jpg,1,0,0,0,0,0,test
7003-35.jpg,sdnet/D/CD/7003-35.jpg,1,0,0,0,0,0,val
7003-36.jpg,sdnet/D/CD/7003-36.jpg,1,0,0,0,0,0,train
7003-47.jpg,sdnet/D/CD/7003-47.jpg,1,0,0,0,0,0,test
7003-50.jpg,sdnet/D/CD/7003-50.jpg,1,0,0,0,0,0,train
7003-54.jpg,sdnet/D/CD/7003-54.jpg,1,0,0,0,0,0,train
7003-55.jpg,sdnet/D/CD/7003-55.jpg,1,0,0,0,0,0,train
7003-60.jpg,sdnet/D/CD/7003-60.jpg,1,0,0,0,0,0,test
7003-62.jpg,sdnet/D/CD/7003-62.jpg,1,0,0,0,0,0,test
7003-68.jpg,sdnet/D/CD/7003-68.jpg,1,0,0,0,0,0,val
7003-86.jpg,sdnet/D/CD/7003-86.jpg,1,0,0,0,0,0,train
7004-10.jpg,sdnet/D/CD/7004-10.jpg,1,0,0,0,0,0,train
7004-102.jpg,sdnet/D/CD/7004-102.jpg,1,0,0,0,0,0,train
7004-104.jpg,sdnet/D/CD/7004-104.jpg,1,0,0,0,0,0,train
7004-112.jpg,sdnet/D/CD/7004-112.jpg,1,0,0,0,0,0,val
7004-113.jpg,sdnet/D/CD/7004-113.jpg,1,0,0,0,0,0,train
7004-114.jpg,sdnet/D/CD/7004-114.jpg,1,0,0,0,0,0,train
7004-120.jpg,sdnet/D/CD/7004-120.jpg,1,0,0,0,0,0,train
7004-121.jpg,sdnet/D/CD/7004-121.jpg,1,0,0,0,0,0,val
7004-122.jpg,sdnet/D/CD/7004-122.jpg,1,0,0,0,0,0,train
7004-125.jpg,sdnet/D/CD/7004-125.jpg,1,0,0,0,0,0,test
7004-126.jpg,sdnet/D/CD/7004-126.jpg,1,0,0,0,0,0,train
7004-127.jpg,sdnet/D/CD/7004-127.jpg,1,0,0,0,0,0,test
7004-128.jpg,sdnet/D/CD/7004-128.jpg,1,0,0,0,0,0,train
7004-140.jpg,sdnet/D/CD/7004-140.jpg,1,0,0,0,0,0,test
7004-141.jpg,sdnet/D/CD/7004-141.jpg,1,0,0,0,0,0,train
7004-142.jpg,sdnet/D/CD/7004-142.jpg,1,0,0,0,0,0,test
7004-143.jpg,sdnet/D/CD/7004-143.jpg,1,0,0,0,0,0,train
7004-157.jpg,sdnet/D/CD/7004-157.jpg,1,0,0,0,0,0,train
7004-160.jpg,sdnet/D/CD/7004-160.jpg,1,0,0,0,0,0,train
7004-161.jpg,sdnet/D/CD/7004-161.jpg,1,0,0,0,0,0,train
7004-166.jpg,sdnet/D/CD/7004-166.jpg,1,0,0,0,0,0,val
7004-167.jpg,sdnet/D/CD/7004-167.jpg,1,0,0,0,0,0,test
7004-175.jpg,sdnet/D/CD/7004-175.jpg,1,0,0,0,0,0,train
7004-179.jpg,sdnet/D/CD/7004-179.jpg,1,0,0,0,0,0,train
7004-193.jpg,sdnet/D/CD/7004-193.jpg,1,0,0,0,0,0,train
7004-197.jpg,sdnet/D/CD/7004-197.jpg,1,0,0,0,0,0,train
7004-21.jpg,sdnet/D/CD/7004-21.jpg,1,0,0,0,0,0,test
7004-25.jpg,sdnet/D/CD/7004-25.jpg,1,0,0,0,0,0,train
7004-26.jpg,sdnet/D/CD/7004-26.jpg,1,0,0,0,0,0,train
7004-28.jpg,sdnet/D/CD/7004-28.jpg,1,0,0,0,0,0,train
7004-3.jpg,sdnet/D/CD/7004-3.jpg,1,0,0,0,0,0,train
7004-33.jpg,sdnet/D/CD/7004-33.jpg,1,0,0,0,0,0,test
7004-39.jpg,sdnet/D/CD/7004-39.jpg,1,0,0,0,0,0,train
7004-4.jpg,sdnet/D/CD/7004-4.jpg,1,0,0,0,0,0,test
7004-43.jpg,sdnet/D/CD/7004-43.jpg,1,0,0,0,0,0,test
7004-46.jpg,sdnet/D/CD/7004-46.jpg,1,0,0,0,0,0,val
7004-60.jpg,sdnet/D/CD/7004-60.jpg,1,0,0,0,0,0,train
7004-61.jpg,sdnet/D/CD/7004-61.jpg,1,0,0,0,0,0,train
7004-62.jpg,sdnet/D/CD/7004-62.jpg,1,0,0,0,0,0,val
7004-63.jpg,sdnet/D/CD/7004-63.jpg,1,0,0,0,0,0,train
7004-64.jpg,sdnet/D/CD/7004-64.jpg,1,0,0,0,0,0,train
7004-65.jpg,sdnet/D/CD/7004-65.jpg,1,0,0,0,0,0,test
7004-74.jpg,sdnet/D/CD/7004-74.jpg,1,0,0,0,0,0,train
7004-75.jpg,sdnet/D/CD/7004-75.jpg,1,0,0,0,0,0,train
7004-76.jpg,sdnet/D/CD/7004-76.jpg,1,0,0,0,0,0,train
7004-77.jpg,sdnet/D/CD/7004-77.jpg,1,0,0,0,0,0,train
7004-78.jpg,sdnet/D/CD/7004-78.jpg,1,0,0,0,0,0,test
7004-82.jpg,sdnet/D/CD/7004-82.jpg,1,0,0,0,0,0,train
7004-83.jpg,sdnet/D/CD/7004-83.jpg,1,0,0,0,0,0,train
7004-84.jpg,sdnet/D/CD/7004-84.jpg,1,0,0,0,0,0,train
7004-91.jpg,sdnet/D/CD/7004-91.jpg,1,0,0,0,0,0,val
7004-92.jpg,sdnet/D/CD/7004-92.jpg,1,0,0,0,0,0,test
7004-93.jpg,sdnet/D/CD/7004-93.jpg,1,0,0,0,0,0,train
7005-100.jpg,sdnet/D/CD/7005-100.jpg,1,0,0,0,0,0,train
7005-104.jpg,sdnet/D/CD/7005-104.jpg,1,0,0,0,0,0,train
7005-105.jpg,sdnet/D/CD/7005-105.jpg,1,0,0,0,0,0,test
7005-118.jpg,sdnet/D/CD/7005-118.jpg,1,0,0,0,0,0,train
7005-119.jpg,sdnet/D/CD/7005-119.jpg,1,0,0,0,0,0,val
7005-137.jpg,sdnet/D/CD/7005-137.jpg,1,0,0,0,0,0,train
7005-138.jpg,sdnet/D/CD/7005-138.jpg,1,0,0,0,0,0,train
7005-139.jpg,sdnet/D/CD/7005-139.jpg,1,0,0,0,0,0,val
7005-140.jpg,sdnet/D/CD/7005-140.jpg,1,0,0,0,0,0,val
7005-141.jpg,sdnet/D/CD/7005-141.jpg,1,0,0,0,0,0,test
7005-142.jpg,sdnet/D/CD/7005-142.jpg,1,0,0,0,0,0,test
7005-143.jpg,sdnet/D/CD/7005-143.jpg,1,0,0,0,0,0,train
7005-146.jpg,sdnet/D/CD/7005-146.jpg,1,0,0,0,0,0,test
7005-147.jpg,sdnet/D/CD/7005-147.jpg,1,0,0,0,0,0,train
7005-155.jpg,sdnet/D/CD/7005-155.jpg,1,0,0,0,0,0,train
7005-156.jpg,sdnet/D/CD/7005-156.jpg,1,0,0,0,0,0,train
7005-157.jpg,sdnet/D/CD/7005-157.jpg,1,0,0,0,0,0,train
7005-158.jpg,sdnet/D/CD/7005-158.jpg,1,0,0,0,0,0,train
7005-173.jpg,sdnet/D/CD/7005-173.jpg,1,0,0,0,0,0,val
7005-176.jpg,sdnet/D/CD/7005-176.jpg,1,0,0,0,0,0,val
7005-177.jpg,sdnet/D/CD/7005-177.jpg,1,0,0,0,0,0,val
7005-19.jpg,sdnet/D/CD/7005-19.jpg,1,0,0,0,0,0,test
7005-191.jpg,sdnet/D/CD/7005-191.jpg,1,0,0,0,0,0,test
7005-195.jpg,sdnet/D/CD/7005-195.jpg,1,0,0,0,0,0,train
7005-20.jpg,sdnet/D/CD/7005-20.jpg,1,0,0,0,0,0,test
7005-213.jpg,sdnet/D/CD/7005-213.jpg,1,0,0,0,0,0,test
7005-26.jpg,sdnet/D/CD/7005-26.jpg,1,0,0,0,0,0,train
7005-27.jpg,sdnet/D/CD/7005-27.jpg,1,0,0,0,0,0,train
7005-44.jpg,sdnet/D/CD/7005-44.jpg,1,0,0,0,0,0,train
7005-61.jpg,sdnet/D/CD/7005-61.jpg,1,0,0,0,0,0,test
7005-62.jpg,sdnet/D/CD/7005-62.jpg,1,0,0,0,0,0,train
7005-75.jpg,sdnet/D/CD/7005-75.jpg,1,0,0,0,0,0,test
7005-76.jpg,sdnet/D/CD/7005-76.jpg,1,0,0,0,0,0,train
7005-77.jpg,sdnet/D/CD/7005-77.jpg,1,0,0,0,0,0,train
7005-78.jpg,sdnet/D/CD/7005-78.jpg,1,0,0,0,0,0,test
7005-79.jpg,sdnet/D/CD/7005-79.jpg,1,0,0,0,0,0,train
7005-8.jpg,sdnet/D/CD/7005-8.jpg,1,0,0,0,0,0,val
7005-80.jpg,sdnet/D/CD/7005-80.jpg,1,0,0,0,0,0,train
7005-81.jpg,sdnet/D/CD/7005-81.jpg,1,0,0,0,0,0,train
7005-82.jpg,sdnet/D/CD/7005-82.jpg,1,0,0,0,0,0,test
7005-9.jpg,sdnet/D/CD/7005-9.jpg,1,0,0,0,0,0,test
7005-91.jpg,sdnet/D/CD/7005-91.jpg,1,0,0,0,0,0,train
7005-92.jpg,sdnet/D/CD/7005-92.jpg,1,0,0,0,0,0,test
7005-93.jpg,sdnet/D/CD/7005-93.jpg,1,0,0,0,0,0,test
7006-115.jpg,sdnet/D/CD/7006-115.jpg,1,0,0,0,0,0,train
7006-133.jpg,sdnet/D/CD/7006-133.jpg,1,0,0,0,0,0,train
7006-134.jpg,sdnet/D/CD/7006-134.jpg,1,0,0,0,0,0,val
7006-138.jpg,sdnet/D/CD/7006-138.jpg,1,0,0,0,0,0,train
7006-139.jpg,sdnet/D/CD/7006-139.jpg,1,0,0,0,0,0,test
7006-140.jpg,sdnet/D/CD/7006-140.jpg,1,0,0,0,0,0,test
7006-145.jpg,sdnet/D/CD/7006-145.jpg,1,0,0,0,0,0,train
7006-152.jpg,sdnet/D/CD/7006-152.jpg,1,0,0,0,0,0,test
7006-153.jpg,sdnet/D/CD/7006-153.jpg,1,0,0,0,0,0,val
7006-154.jpg,sdnet/D/CD/7006-154.jpg,1,0,0,0,0,0,train
7006-155.jpg,sdnet/D/CD/7006-155.jpg,1,0,0,0,0,0,train
7006-156.jpg,sdnet/D/CD/7006-156.jpg,1,0,0,0,0,0,test
7006-170.jpg,sdnet/D/CD/7006-170.jpg,1,0,0,0,0,0,test
7006-173.jpg,sdnet/D/CD/7006-173.jpg,1,0,0,0,0,0,train
7006-188.jpg,sdnet/D/CD/7006-188.jpg,1,0,0,0,0,0,test
7006-192.jpg,sdnet/D/CD/7006-192.jpg,1,0,0,0,0,0,test
7006-205.jpg,sdnet/D/CD/7006-205.jpg,1,0,0,0,0,0,val
7006-210.jpg,sdnet/D/CD/7006-210.jpg,1,0,0,0,0,0,val
7006-212.jpg,sdnet/D/CD/7006-212.jpg,1,0,0,0,0,0,train
7006-227.jpg,sdnet/D/CD/7006-227.jpg,1,0,0,0,0,0,test
7006-228.jpg,sdnet/D/CD/7006-228.jpg,1,0,0,0,0,0,train
7006-23.jpg,sdnet/D/CD/7006-23.jpg,1,0,0,0,0,0,train
7006-41.jpg,sdnet/D/CD/7006-41.jpg,1,0,0,0,0,0,val
7006-5.jpg,sdnet/D/CD/7006-5.jpg,1,0,0,0,0,0,train
7006-59.jpg,sdnet/D/CD/7006-59.jpg,1,0,0,0,0,0,test
7006-6.jpg,sdnet/D/CD/7006-6.jpg,1,0,0,0,0,0,train
7006-73.jpg,sdnet/D/CD/7006-73.jpg,1,0,0,0,0,0,train
7006-74.jpg,sdnet/D/CD/7006-74.jpg,1,0,0,0,0,0,test
7006-75.jpg,sdnet/D/CD/7006-75.jpg,1,0,0,0,0,0,train
7006-76.jpg,sdnet/D/CD/7006-76.jpg,1,0,0,0,0,0,train
7006-77.jpg,sdnet/D/CD/7006-77.jpg,1,0,0,0,0,0,val
7006-78.jpg,sdnet/D/CD/7006-78.jpg,1,0,0,0,0,0,test
7006-91.jpg,sdnet/D/CD/7006-91.jpg,1,0,0,0,0,0,train
7006-96.jpg,sdnet/D/CD/7006-96.jpg,1,0,0,0,0,0,train
7006-97.jpg,sdnet/D/CD/7006-97.jpg,1,0,0,0,0,0,val
7007-106.jpg,sdnet/D/CD/7007-106.jpg,1,0,0,0,0,0,train
7007-109.jpg,sdnet/D/CD/7007-109.jpg,1,0,0,0,0,0,val
7007-110.jpg,sdnet/D/CD/7007-110.jpg,1,0,0,0,0,0,train
7007-114.jpg,sdnet/D/CD/7007-114.jpg,1,0,0,0,0,0,test
7007-122.jpg,sdnet/D/CD/7007-122.jpg,1,0,0,0,0,0,train
7007-127.jpg,sdnet/D/CD/7007-127.jpg,1,0,0,0,0,0,train
7007-128.jpg,sdnet/D/CD/7007-128.jpg,1,0,0,0,0,0,test
7007-141.jpg,sdnet/D/CD/7007-141.jpg,1,0,0,0,0,0,test
7007-142.jpg,sdnet/D/CD/7007-142.jpg,1,0,0,0,0,0,val
7007-143.jpg,sdnet/D/CD/7007-143.jpg,1,0,0,0,0,0,val
7007-144.jpg,sdnet/D/CD/7007-144.jpg,1,0,0,0,0,0,train
7007-146.jpg,sdnet/D/CD/7007-146.jpg,1,0,0,0,0,0,train
7007-164.jpg,sdnet/D/CD/7007-164.jpg,1,0,0,0,0,0,train
7007-165.jpg,sdnet/D/CD/7007-165.jpg,1,0,0,0,0,0,val
7007-180.jpg,sdnet/D/CD/7007-180.jpg,1,0,0,0,0,0,test
7007-183.jpg,sdnet/D/CD/7007-183.jpg,1,0,0,0,0,0,train
7007-184.jpg,sdnet/D/CD/7007-184.jpg,1,0,0,0,0,0,train
7007-185.jpg,sdnet/D/CD/7007-185.jpg,1,0,0,0,0,0,test
7007-186.jpg,sdnet/D/CD/7007-186.jpg,1,0,0,0,0,0,val
7007-187.jpg,sdnet/D/CD/7007-187.jpg,1,0,0,0,0,0,train
7007-188.jpg,sdnet/D/CD/7007-188.jpg,1,0,0,0,0,0,val
7007-189.jpg,sdnet/D/CD/7007-189.jpg,1,0,0,0,0,0,train
7007-2.jpg,sdnet/D/CD/7007-2.jpg,1,0,0,0,0,0,test
7007-20.jpg,sdnet/D/CD/7007-20.jpg,1,0,0,0,0,0,train
7007-200.jpg,sdnet/D/CD/7007-200.jpg,1,0,0,0,0,0,train
7007-201.jpg,sdnet/D/CD/7007-201.jpg,1,0,0,0,0,0,train
7007-203.jpg,sdnet/D/CD/7007-203.jpg,1,0,0,0,0,0,val
7007-204.jpg,sdnet/D/CD/7007-204.jpg,1,0,0,0,0,0,train
7007-218.jpg,sdnet/D/CD/7007-218.jpg,1,0,0,0,0,0,val
7007-222.jpg,sdnet/D/CD/7007-222.jpg,1,0,0,0,0,0,train
7007-23.jpg,sdnet/D/CD/7007-23.jpg,1,0,0,0,0,0,train
7007-241.jpg,sdnet/D/CD/7007-241.jpg,1,0,0,0,0,0,test
7007-37.jpg,sdnet/D/CD/7007-37.jpg,1,0,0,0,0,0,train
7007-38.jpg,sdnet/D/CD/7007-38.jpg,1,0,0,0,0,0,val
7007-48.jpg,sdnet/D/CD/7007-48.jpg,1,0,0,0,0,0,train
7007-55.jpg,sdnet/D/CD/7007-55.jpg,1,0,0,0,0,0,test
7007-64.jpg,sdnet/D/CD/7007-64.jpg,1,0,0,0,0,0,val
7007-73.jpg,sdnet/D/CD/7007-73.jpg,1,0,0,0,0,0,train
7007-79.jpg,sdnet/D/CD/7007-79.jpg,1,0,0,0,0,0,train
7007-91.jpg,sdnet/D/CD/7007-91.jpg,1,0,0,0,0,0,train
7008-109.jpg,sdnet/D/CD/7008-109.jpg,1,0,0,0,0,0,train
7008-127.jpg,sdnet/D/CD/7008-127.jpg,1,0,0,0,0,0,train
7008-145.jpg,sdnet/D/CD/7008-145.jpg,1,0,0,0,0,0,train
7008-221.jpg,sdnet/D/CD/7008-221.jpg,1,0,0,0,0,0,test
7008-222.jpg,sdnet/D/CD/7008-222.jpg,1,0,0,0,0,0,train
7008-24.jpg,sdnet/D/CD/7008-24.jpg,1,0,0,0,0,0,train
7008-40.jpg,sdnet/D/CD/7008-40.jpg,1,0,0,0,0,0,train
7008-41.jpg,sdnet/D/CD/7008-41.jpg,1,0,0,0,0,0,train
7008-55.jpg,sdnet/D/CD/7008-55.jpg,1,0,0,0,0,0,val
7008-56.jpg,sdnet/D/CD/7008-56.jpg,1,0,0,0,0,0,train
7008-57.jpg,sdnet/D/CD/7008-57.jpg,1,0,0,0,0,0,train
7008-58.jpg,sdnet/D/CD/7008-58.jpg,1,0,0,0,0,0,train
7008-6.jpg,sdnet/D/CD/7008-6.jpg,1,0,0,0,0,0,train
7008-7.jpg,sdnet/D/CD/7008-7.jpg,1,0,0,0,0,0,test
7008-73.jpg,sdnet/D/CD/7008-73.jpg,1,0,0,0,0,0,test
7008-78.jpg,sdnet/D/CD/7008-78.jpg,1,0,0,0,0,0,val
7008-79.jpg,sdnet/D/CD/7008-79.jpg,1,0,0,0,0,0,test
7008-85.jpg,sdnet/D/CD/7008-85.jpg,1,0,0,0,0,0,train
7008-86.jpg,sdnet/D/CD/7008-86.jpg,1,0,0,0,0,0,train
7008-91.jpg,sdnet/D/CD/7008-91.jpg,1,0,0,0,0,0,test
7008-98.jpg,sdnet/D/CD/7008-98.jpg,1,0,0,0,0,0,train
7008-99.jpg,sdnet/D/CD/7008-99.jpg,1,0,0,0,0,0,train
7009-1.jpg,sdnet/D/CD/7009-1.jpg,1,0,0,0,0,0,train
7009-108.jpg,sdnet/D/CD/7009-108.jpg,1,0,0,0,0,0,train
7009-113.jpg,sdnet/D/CD/7009-113.jpg,1,0,0,0,0,0,test
7009-114.jpg,sdnet/D/CD/7009-114.jpg,1,0,0,0,0,0,train
7009-119.jpg,sdnet/D/CD/7009-119.jpg,1,0,0,0,0,0,test
7009-120.jpg,sdnet/D/CD/7009-120.jpg,1,0,0,0,0,0,train
7009-121.jpg,sdnet/D/CD/7009-121.jpg,1,0,0,0,0,0,val
7009-122.jpg,sdnet/D/CD/7009-122.jpg,1,0,0,0,0,0,test
7009-13.jpg,sdnet/D/CD/7009-13.jpg,1,0,0,0,0,0,train
7009-132.jpg,sdnet/D/CD/7009-132.jpg,1,0,0,0,0,0,val
7009-139.jpg,sdnet/D/CD/7009-139.jpg,1,0,0,0,0,0,test
7009-140.jpg,sdnet/D/CD/7009-140.jpg,1,0,0,0,0,0,test
7009-141.jpg,sdnet/D/CD/7009-141.jpg,1,0,0,0,0,0,train
7009-150.jpg,sdnet/D/CD/7009-150.jpg,1,0,0,0,0,0,train
7009-152.jpg,sdnet/D/CD/7009-152.jpg,1,0,0,0,0,0,train
7009-154.jpg,sdnet/D/CD/7009-154.jpg,1,0,0,0,0,0,test
7009-161.jpg,sdnet/D/CD/7009-161.jpg,1,0,0,0,0,0,val
7009-162.jpg,sdnet/D/CD/7009-162.jpg,1,0,0,0,0,0,train
7009-163.jpg,sdnet/D/CD/7009-163.jpg,1,0,0,0,0,0,train
7009-167.jpg,sdnet/D/CD/7009-167.jpg,1,0,0,0,0,0,train
7009-168.jpg,sdnet/D/CD/7009-168.jpg,1,0,0,0,0,0,train
7009-185.jpg,sdnet/D/CD/7009-185.jpg,1,0,0,0,0,0,train
7009-186.jpg,sdnet/D/CD/7009-186.jpg,1,0,0,0,0,0,test
7009-19.jpg,sdnet/D/CD/7009-19.jpg,1,0,0,0,0,0,train
7009-2.jpg,sdnet/D/CD/7009-2.jpg,1,0,0,0,0,0,val
7009-202.jpg,sdnet/D/CD/7009-202.jpg,1,0,0,0,0,0,train
7009-203.jpg,sdnet/D/CD/7009-203.jpg,1,0,0,0,0,0,train
7009-22.jpg,sdnet/D/CD/7009-22.jpg,1,0,0,0,0,0,train
7009-220.jpg,sdnet/D/CD/7009-220.jpg,1,0,0,0,0,0,val
7009-23.jpg,sdnet/D/CD/7009-23.jpg,1,0,0,0,0,0,train
7009-238.jpg,sdnet/D/CD/7009-238.jpg,1,0,0,0,0,0,test
7009-24.jpg,sdnet/D/CD/7009-24.jpg,1,0,0,0,0,0,val
7009-25.jpg,sdnet/D/CD/7009-25.jpg,1,0,0,0,0,0,train
7009-29.jpg,sdnet/D/CD/7009-29.jpg,1,0,0,0,0,0,val
