img_name,img_path,name,split_type,NoDamage,Crack,Efflorescence,Spalling,BarsExposed,Rust,CLASSES_STRING,CLASSES_N
742.jpg,bcd/images/742.jpg,bcd,test,0,1,0,0,0,0,C,1
745.jpg,bcd/images/745.jpg,bcd,test,0,1,0,0,0,0,C,1
747.jpg,bcd/images/747.jpg,bcd,test,0,1,0,0,0,0,C,1
754.jpg,bcd/images/754.jpg,bcd,test,0,1,0,0,0,0,C,1
779.jpg,bcd/images/779.jpg,bcd,test,0,1,0,0,0,0,C,1
796.jpg,bcd/images/796.jpg,bcd,test,0,1,0,0,0,0,C,1
799.jpg,bcd/images/799.jpg,bcd,test,0,1,0,0,0,0,C,1
802.jpg,bcd/images/802.jpg,bcd,test,0,1,0,0,0,0,C,1
812.jpg,bcd/images/812.jpg,bcd,test,0,1,0,0,0,0,C,1
814.jpg,bcd/images/814.jpg,bcd,test,0,1,0,0,0,0,C,1
815.jpg,bcd/images/815.jpg,bcd,test,0,1,0,0,0,0,C,1
825.jpg,bcd/images/825.jpg,bcd,test,0,1,0,0,0,0,C,1
830.jpg,bcd/images/830.jpg,bcd,test,0,1,0,0,0,0,C,1
832.jpg,bcd/images/832.jpg,bcd,test,0,1,0,0,0,0,C,1
835.jpg,bcd/images/835.jpg,bcd,test,0,1,0,0,0,0,C,1
844.jpg,bcd/images/844.jpg,bcd,test,0,1,0,0,0,0,C,1
857.jpg,bcd/images/857.jpg,bcd,test,0,1,0,0,0,0,C,1
876.jpg,bcd/images/876.jpg,bcd,test,0,1,0,0,0,0,C,1
885.jpg,bcd/images/885.jpg,bcd,test,0,1,0,0,0,0,C,1
889.jpg,bcd/images/889.jpg,bcd,test,0,1,0,0,0,0,C,1
921.jpg,bcd/images/921.jpg,bcd,test,0,1,0,0,0,0,C,1
924.jpg,bcd/images/924.jpg,bcd,test,0,1,0,0,0,0,C,1
933.jpg,bcd/images/933.jpg,bcd,test,0,1,0,0,0,0,C,1
935.jpg,bcd/images/935.jpg,bcd,test,0,1,0,0,0,0,C,1
942.jpg,bcd/images/942.jpg,bcd,test,0,1,0,0,0,0,C,1
948.jpg,bcd/images/948.jpg,bcd,test,0,1,0,0,0,0,C,1
956.jpg,bcd/images/956.jpg,bcd,test,0,1,0,0,0,0,C,1
964.jpg,bcd/images/964.jpg,bcd,test,0,1,0,0,0,0,C,1
966.jpg,bcd/images/966.jpg,bcd,test,0,1,0,0,0,0,C,1
1085.jpg,bcd/images/1085.jpg,bcd,test,1,0,0,0,0,0,N,1
1088.jpg,bcd/images/1088.jpg,bcd,test,1,0,0,0,0,0,N,1
1089.jpg,bcd/images/1089.jpg,bcd,test,1,0,0,0,0,0,N,1
1093.jpg,bcd/images/1093.jpg,bcd,test,1,0,0,0,0,0,N,1
1119.jpg,bcd/images/1119.jpg,bcd,test,1,0,0,0,0,0,N,1
1137.jpg,bcd/images/1137.jpg,bcd,test,1,0,0,0,0,0,N,1
1206.jpg,bcd/images/1206.jpg,bcd,test,1,0,0,0,0,0,N,1
1213.jpg,bcd/images/1213.jpg,bcd,test,1,0,0,0,0,0,N,1
1237.jpg,bcd/images/1237.jpg,bcd,test,1,0,0,0,0,0,N,1
1239.jpg,bcd/images/1239.jpg,bcd,test,1,0,0,0,0,0,N,1
1247.jpg,bcd/images/1247.jpg,bcd,test,1,0,0,0,0,0,N,1
1313.jpg,bcd/images/1313.jpg,bcd,test,1,0,0,0,0,0,N,1
1315.jpg,bcd/images/1315.jpg,bcd,test,1,0,0,0,0,0,N,1
1335.jpg,bcd/images/1335.jpg,bcd,test,1,0,0,0,0,0,N,1
1354.jpg,bcd/images/1354.jpg,bcd,test,1,0,0,0,0,0,N,1
1357.jpg,bcd/images/1357.jpg,bcd,test,1,0,0,0,0,0,N,1
1376.jpg,bcd/images/1376.jpg,bcd,test,1,0,0,0,0,0,N,1
1423.jpg,bcd/images/1423.jpg,bcd,test,1,0,0,0,0,0,N,1
1465.jpg,bcd/images/1465.jpg,bcd,test,1,0,0,0,0,0,N,1
1474.jpg,bcd/images/1474.jpg,bcd,test,1,0,0,0,0,0,N,1
1480.jpg,bcd/images/1480.jpg,bcd,test,1,0,0,0,0,0,N,1
1485.jpg,bcd/images/1485.jpg,bcd,test,1,0,0,0,0,0,N,1
1489.jpg,bcd/images/1489.jpg,bcd,test,1,0,0,0,0,0,N,1
1492.jpg,bcd/images/1492.jpg,bcd,test,1,0,0,0,0,0,N,1
1502.jpg,bcd/images/1502.jpg,bcd,test,1,0,0,0,0,0,N,1
1509.jpg,bcd/images/1509.jpg,bcd,test,1,0,0,0,0,0,N,1
1520.jpg,bcd/images/1520.jpg,bcd,test,1,0,0,0,0,0,N,1
1529.jpg,bcd/images/1529.jpg,bcd,test,1,0,0,0,0,0,N,1
1580.jpg,bcd/images/1580.jpg,bcd,test,1,0,0,0,0,0,N,1
1588.jpg,bcd/images/1588.jpg,bcd,test,1,0,0,0,0,0,N,1
1597.jpg,bcd/images/1597.jpg,bcd,test,1,0,0,0,0,0,N,1
1611.jpg,bcd/images/1611.jpg,bcd,test,1,0,0,0,0,0,N,1
1640.jpg,bcd/images/1640.jpg,bcd,test,1,0,0,0,0,0,N,1
1659.jpg,bcd/images/1659.jpg,bcd,test,1,0,0,0,0,0,N,1
1671.jpg,bcd/images/1671.jpg,bcd,test,1,0,0,0,0,0,N,1
1702.jpg,bcd/images/1702.jpg,bcd,test,1,0,0,0,0,0,N,1
1711.jpg,bcd/images/1711.jpg,bcd,test,1,0,0,0,0,0,N,1
1721.jpg,bcd/images/1721.jpg,bcd,test,1,0,0,0,0,0,N,1
1722.jpg,bcd/images/1722.jpg,bcd,test,1,0,0,0,0,0,N,1
1756.jpg,bcd/images/1756.jpg,bcd,test,1,0,0,0,0,0,N,1
1759.jpg,bcd/images/1759.jpg,bcd,test,1,0,0,0,0,0,N,1
1770.jpg,bcd/images/1770.jpg,bcd,test,1,0,0,0,0,0,N,1
1780.jpg,bcd/images/1780.jpg,bcd,test,1,0,0,0,0,0,N,1
1794.jpg,bcd/images/1794.jpg,bcd,test,1,0,0,0,0,0,N,1
1800.jpg,bcd/images/1800.jpg,bcd,test,1,0,0,0,0,0,N,1
1809.jpg,bcd/images/1809.jpg,bcd,test,1,0,0,0,0,0,N,1
1811.jpg,bcd/images/1811.jpg,bcd,test,1,0,0,0,0,0,N,1
1819.jpg,bcd/images/1819.jpg,bcd,test,1,0,0,0,0,0,N,1
1828.jpg,bcd/images/1828.jpg,bcd,test,1,0,0,0,0,0,N,1
1831.jpg,bcd/images/1831.jpg,bcd,test,1,0,0,0,0,0,N,1
1834.jpg,bcd/images/1834.jpg,bcd,test,1,0,0,0,0,0,N,1
1843.jpg,bcd/images/1843.jpg,bcd,test,1,0,0,0,0,0,N,1
1869.jpg,bcd/images/1869.jpg,bcd,test,1,0,0,0,0,0,N,1
1881.jpg,bcd/images/1881.jpg,bcd,test,1,0,0,0,0,0,N,1
1898.jpg,bcd/images/1898.jpg,bcd,test,1,0,0,0,0,0,N,1
1905.jpg,bcd/images/1905.jpg,bcd,test,1,0,0,0,0,0,N,1
1912.jpg,bcd/images/1912.jpg,bcd,test,1,0,0,0,0,0,N,1
1933.jpg,bcd/images/1933.jpg,bcd,test,1,0,0,0,0,0,N,1
1947.jpg,bcd/images/1947.jpg,bcd,test,1,0,0,0,0,0,N,1
1948.jpg,bcd/images/1948.jpg,bcd,test,1,0,0,0,0,0,N,1
1964.jpg,bcd/images/1964.jpg,bcd,test,1,0,0,0,0,0,N,1
1976.jpg,bcd/images/1976.jpg,bcd,test,1,0,0,0,0,0,N,1
2011.jpg,bcd/images/2011.jpg,bcd,test,1,0,0,0,0,0,N,1
2040.jpg,bcd/images/2040.jpg,bcd,test,1,0,0,0,0,0,N,1
2043.jpg,bcd/images/2043.jpg,bcd,test,1,0,0,0,0,0,N,1
2045.jpg,bcd/images/2045.jpg,bcd,test,1,0,0,0,0,0,N,1
2052.jpg,bcd/images/2052.jpg,bcd,test,1,0,0,0,0,0,N,1
2056.jpg,bcd/images/2056.jpg,bcd,test,1,0,0,0,0,0,N,1
2073.jpg,bcd/images/2073.jpg,bcd,test,1,0,0,0,0,0,N,1
2075.jpg,bcd/images/2075.jpg,bcd,test,1,0,0,0,0,0,N,1
2077.jpg,bcd/images/2077.jpg,bcd,test,1,0,0,0,0,0,N,1
2098.jpg,bcd/images/2098.jpg,bcd,test,1,0,0,0,0,0,N,1
2105.jpg,bcd/images/2105.jpg,bcd,test,1,0,0,0,0,0,N,1
2123.jpg,bcd/images/2123.jpg,bcd,test,1,0,0,0,0,0,N,1
2138.jpg,bcd/images/2138.jpg,bcd,test,1,0,0,0,0,0,N,1
2140.jpg,bcd/images/2140.jpg,bcd,test,1,0,0,0,0,0,N,1
2150.jpg,bcd/images/2150.jpg,bcd,test,1,0,0,0,0,0,N,1
2157.jpg,bcd/images/2157.jpg,bcd,test,1,0,0,0,0,0,N,1
2167.jpg,bcd/images/2167.jpg,bcd,test,1,0,0,0,0,0,N,1
2194.jpg,bcd/images/2194.jpg,bcd,test,1,0,0,0,0,0,N,1
2217.jpg,bcd/images/2217.jpg,bcd,test,1,0,0,0,0,0,N,1
2218.jpg,bcd/images/2218.jpg,bcd,test,1,0,0,0,0,0,N,1
2223.jpg,bcd/images/2223.jpg,bcd,test,1,0,0,0,0,0,N,1
2236.jpg,bcd/images/2236.jpg,bcd,test,1,0,0,0,0,0,N,1
2244.jpg,bcd/images/2244.jpg,bcd,test,1,0,0,0,0,0,N,1
2256.jpg,bcd/images/2256.jpg,bcd,test,1,0,0,0,0,0,N,1
2259.jpg,bcd/images/2259.jpg,bcd,test,1,0,0,0,0,0,N,1
2267.jpg,bcd/images/2267.jpg,bcd,test,1,0,0,0,0,0,N,1
2269.jpg,bcd/images/2269.jpg,bcd,test,1,0,0,0,0,0,N,1
2292.jpg,bcd/images/2292.jpg,bcd,test,1,0,0,0,0,0,N,1
2307.jpg,bcd/images/2307.jpg,bcd,test,1,0,0,0,0,0,N,1
2317.jpg,bcd/images/2317.jpg,bcd,test,1,0,0,0,0,0,N,1
2348.jpg,bcd/images/2348.jpg,bcd,test,1,0,0,0,0,0,N,1
2387.jpg,bcd/images/2387.jpg,bcd,test,1,0,0,0,0,0,N,1
2423.jpg,bcd/images/2423.jpg,bcd,test,1,0,0,0,0,0,N,1
2436.jpg,bcd/images/2436.jpg,bcd,test,1,0,0,0,0,0,N,1
2438.jpg,bcd/images/2438.jpg,bcd,test,1,0,0,0,0,0,N,1
2452.jpg,bcd/images/2452.jpg,bcd,test,1,0,0,0,0,0,N,1
2453.jpg,bcd/images/2453.jpg,bcd,test,1,0,0,0,0,0,N,1
2470.jpg,bcd/images/2470.jpg,bcd,test,1,0,0,0,0,0,N,1
2484.jpg,bcd/images/2484.jpg,bcd,test,1,0,0,0,0,0,N,1
2490.jpg,bcd/images/2490.jpg,bcd,test,0,1,0,0,0,0,C,1
2491.jpg,bcd/images/2491.jpg,bcd,test,0,1,0,0,0,0,C,1
2496.jpg,bcd/images/2496.jpg,bcd,test,0,1,0,0,0,0,C,1
2504.jpg,bcd/images/2504.jpg,bcd,test,0,1,0,0,0,0,C,1
2508.jpg,bcd/images/2508.jpg,bcd,test,0,1,0,0,0,0,C,1
2520.jpg,bcd/images/2520.jpg,bcd,test,0,1,0,0,0,0,C,1
2522.jpg,bcd/images/2522.jpg,bcd,test,0,1,0,0,0,0,C,1
2523.jpg,bcd/images/2523.jpg,bcd,test,0,1,0,0,0,0,C,1
2528.jpg,bcd/images/2528.jpg,bcd,test,0,1,0,0,0,0,C,1
2533.jpg,bcd/images/2533.jpg,bcd,test,0,1,0,0,0,0,C,1
2538.jpg,bcd/images/2538.jpg,bcd,test,0,1,0,0,0,0,C,1
2539.jpg,bcd/images/2539.jpg,bcd,test,0,1,0,0,0,0,C,1
2543.jpg,bcd/images/2543.jpg,bcd,test,0,1,0,0,0,0,C,1
2546.jpg,bcd/images/2546.jpg,bcd,test,0,1,0,0,0,0,C,1
2564.jpg,bcd/images/2564.jpg,bcd,test,0,1,0,0,0,0,C,1
2569.jpg,bcd/images/2569.jpg,bcd,test,0,1,0,0,0,0,C,1
2572.jpg,bcd/images/2572.jpg,bcd,test,0,1,0,0,0,0,C,1
2578.jpg,bcd/images/2578.jpg,bcd,test,0,1,0,0,0,0,C,1
2590.jpg,bcd/images/2590.jpg,bcd,test,0,1,0,0,0,0,C,1
2594.jpg,bcd/images/2594.jpg,bcd,test,0,1,0,0,0,0,C,1
2600.jpg,bcd/images/2600.jpg,bcd,test,0,1,0,0,0,0,C,1
2606.jpg,bcd/images/2606.jpg,bcd,test,0,1,0,0,0,0,C,1
2610.jpg,bcd/images/2610.jpg,bcd,test,0,1,0,0,0,0,C,1
2611.jpg,bcd/images/2611.jpg,bcd,test,0,1,0,0,0,0,C,1
2614.jpg,bcd/images/2614.jpg,bcd,test,0,1,0,0,0,0,C,1
2615.jpg,bcd/images/2615.jpg,bcd,test,0,1,0,0,0,0,C,1
2622.jpg,bcd/images/2622.jpg,bcd,test,0,1,0,0,0,0,C,1
2634.jpg,bcd/images/2634.jpg,bcd,test,0,1,0,0,0,0,C,1
2639.jpg,bcd/images/2639.jpg,bcd,test,0,1,0,0,0,0,C,1
2640.jpg,bcd/images/2640.jpg,bcd,test,0,1,0,0,0,0,C,1
2667.jpg,bcd/images/2667.jpg,bcd,test,0,1,0,0,0,0,C,1
2668.jpg,bcd/images/2668.jpg,bcd,test,0,1,0,0,0,0,C,1
2669.jpg,bcd/images/2669.jpg,bcd,test,0,1,0,0,0,0,C,1
2677.jpg,bcd/images/2677.jpg,bcd,test,0,1,0,0,0,0,C,1
2678.jpg,bcd/images/2678.jpg,bcd,test,0,1,0,0,0,0,C,1
2690.jpg,bcd/images/2690.jpg,bcd,test,0,1,0,0,0,0,C,1
2694.jpg,bcd/images/2694.jpg,bcd,test,0,1,0,0,0,0,C,1
2696.jpg,bcd/images/2696.jpg,bcd,test,0,1,0,0,0,0,C,1
2701.jpg,bcd/images/2701.jpg,bcd,test,0,1,0,0,0,0,C,1
2704.jpg,bcd/images/2704.jpg,bcd,test,0,1,0,0,0,0,C,1
2705.jpg,bcd/images/2705.jpg,bcd,test,0,1,0,0,0,0,C,1
2707.jpg,bcd/images/2707.jpg,bcd,test,0,1,0,0,0,0,C,1
2710.jpg,bcd/images/2710.jpg,bcd,test,0,1,0,0,0,0,C,1
2713.jpg,bcd/images/2713.jpg,bcd,test,0,1,0,0,0,0,C,1
2721.jpg,bcd/images/2721.jpg,bcd,test,0,1,0,0,0,0,C,1
2727.jpg,bcd/images/2727.jpg,bcd,test,0,1,0,0,0,0,C,1
2738.jpg,bcd/images/2738.jpg,bcd,test,0,1,0,0,0,0,C,1
2741.jpg,bcd/images/2741.jpg,bcd,test,0,1,0,0,0,0,C,1
2748.jpg,bcd/images/2748.jpg,bcd,test,0,1,0,0,0,0,C,1
2754.jpg,bcd/images/2754.jpg,bcd,test,0,1,0,0,0,0,C,1
2755.jpg,bcd/images/2755.jpg,bcd,test,0,1,0,0,0,0,C,1
2759.jpg,bcd/images/2759.jpg,bcd,test,0,1,0,0,0,0,C,1
2760.jpg,bcd/images/2760.jpg,bcd,test,0,1,0,0,0,0,C,1
2796.jpg,bcd/images/2796.jpg,bcd,test,0,1,0,0,0,0,C,1
2801.jpg,bcd/images/2801.jpg,bcd,test,0,1,0,0,0,0,C,1
2807.jpg,bcd/images/2807.jpg,bcd,test,0,1,0,0,0,0,C,1
2810.jpg,bcd/images/2810.jpg,bcd,test,0,1,0,0,0,0,C,1
2814.jpg,bcd/images/2814.jpg,bcd,test,0,1,0,0,0,0,C,1
2816.jpg,bcd/images/2816.jpg,bcd,test,0,1,0,0,0,0,C,1
2819.jpg,bcd/images/2819.jpg,bcd,test,0,1,0,0,0,0,C,1
2821.jpg,bcd/images/2821.jpg,bcd,test,0,1,0,0,0,0,C,1
2840.jpg,bcd/images/2840.jpg,bcd,test,0,1,0,0,0,0,C,1
2849.jpg,bcd/images/2849.jpg,bcd,test,0,1,0,0,0,0,C,1
2852.jpg,bcd/images/2852.jpg,bcd,test,0,1,0,0,0,0,C,1
2853.jpg,bcd/images/2853.jpg,bcd,test,0,1,0,0,0,0,C,1
2860.jpg,bcd/images/2860.jpg,bcd,test,0,1,0,0,0,0,C,1
2870.jpg,bcd/images/2870.jpg,bcd,test,0,1,0,0,0,0,C,1
2873.jpg,bcd/images/2873.jpg,bcd,test,0,1,0,0,0,0,C,1
2877.jpg,bcd/images/2877.jpg,bcd,test,0,1,0,0,0,0,C,1
2888.jpg,bcd/images/2888.jpg,bcd,test,0,1,0,0,0,0,C,1
2895.jpg,bcd/images/2895.jpg,bcd,test,0,1,0,0,0,0,C,1
2902.jpg,bcd/images/2902.jpg,bcd,test,0,1,0,0,0,0,C,1
2922.jpg,bcd/images/2922.jpg,bcd,test,0,1,0,0,0,0,C,1
2923.jpg,bcd/images/2923.jpg,bcd,test,0,1,0,0,0,0,C,1
2936.jpg,bcd/images/2936.jpg,bcd,test,0,1,0,0,0,0,C,1
2953.jpg,bcd/images/2953.jpg,bcd,test,0,1,0,0,0,0,C,1
2955.jpg,bcd/images/2955.jpg,bcd,test,0,1,0,0,0,0,C,1
2960.jpg,bcd/images/2960.jpg,bcd,test,0,1,0,0,0,0,C,1
2962.jpg,bcd/images/2962.jpg,bcd,test,0,1,0,0,0,0,C,1
2963.jpg,bcd/images/2963.jpg,bcd,test,0,1,0,0,0,0,C,1
2974.jpg,bcd/images/2974.jpg,bcd,test,0,1,0,0,0,0,C,1
2978.jpg,bcd/images/2978.jpg,bcd,test,0,1,0,0,0,0,C,1
2983.jpg,bcd/images/2983.jpg,bcd,test,0,1,0,0,0,0,C,1
3000.jpg,bcd/images/3000.jpg,bcd,test,0,1,0,0,0,0,C,1
3006.jpg,bcd/images/3006.jpg,bcd,test,0,1,0,0,0,0,C,1
3008.jpg,bcd/images/3008.jpg,bcd,test,0,1,0,0,0,0,C,1
3016.jpg,bcd/images/3016.jpg,bcd,test,0,1,0,0,0,0,C,1
3017.jpg,bcd/images/3017.jpg,bcd,test,0,1,0,0,0,0,C,1
3019.jpg,bcd/images/3019.jpg,bcd,test,0,1,0,0,0,0,C,1
3020.jpg,bcd/images/3020.jpg,bcd,test,0,1,0,0,0,0,C,1
3029.jpg,bcd/images/3029.jpg,bcd,test,0,1,0,0,0,0,C,1
3052.jpg,bcd/images/3052.jpg,bcd,test,0,1,0,0,0,0,C,1
3076.jpg,bcd/images/3076.jpg,bcd,test,0,1,0,0,0,0,C,1
3079.jpg,bcd/images/3079.jpg,bcd,test,0,1,0,0,0,0,C,1
3193.jpg,bcd/images/3193.jpg,bcd,test,1,0,0,0,0,0,N,1
3206.jpg,bcd/images/3206.jpg,bcd,test,1,0,0,0,0,0,N,1
3217.jpg,bcd/images/3217.jpg,bcd,test,1,0,0,0,0,0,N,1
3231.jpg,bcd/images/3231.jpg,bcd,test,1,0,0,0,0,0,N,1
3240.jpg,bcd/images/3240.jpg,bcd,test,1,0,0,0,0,0,N,1
3250.jpg,bcd/images/3250.jpg,bcd,test,1,0,0,0,0,0,N,1
3260.jpg,bcd/images/3260.jpg,bcd,test,1,0,0,0,0,0,N,1
3313.jpg,bcd/images/3313.jpg,bcd,test,1,0,0,0,0,0,N,1
3342.jpg,bcd/images/3342.jpg,bcd,test,1,0,0,0,0,0,N,1
3366.jpg,bcd/images/3366.jpg,bcd,test,1,0,0,0,0,0,N,1
3378.jpg,bcd/images/3378.jpg,bcd,test,1,0,0,0,0,0,N,1
3389.jpg,bcd/images/3389.jpg,bcd,test,1,0,0,0,0,0,N,1
3401.jpg,bcd/images/3401.jpg,bcd,test,1,0,0,0,0,0,N,1
3402.jpg,bcd/images/3402.jpg,bcd,test,1,0,0,0,0,0,N,1
3411.jpg,bcd/images/3411.jpg,bcd,test,1,0,0,0,0,0,N,1
3412.jpg,bcd/images/3412.jpg,bcd,test,1,0,0,0,0,0,N,1
3424.jpg,bcd/images/3424.jpg,bcd,test,1,0,0,0,0,0,N,1
3429.jpg,bcd/images/3429.jpg,bcd,test,1,0,0,0,0,0,N,1
3432.jpg,bcd/images/3432.jpg,bcd,test,1,0,0,0,0,0,N,1
3439.jpg,bcd/images/3439.jpg,bcd,test,1,0,0,0,0,0,N,1
3455.jpg,bcd/images/3455.jpg,bcd,test,1,0,0,0,0,0,N,1
3464.jpg,bcd/images/3464.jpg,bcd,test,1,0,0,0,0,0,N,1
3499.jpg,bcd/images/3499.jpg,bcd,test,1,0,0,0,0,0,N,1
3527.jpg,bcd/images/3527.jpg,bcd,test,1,0,0,0,0,0,N,1
3543.jpg,bcd/images/3543.jpg,bcd,test,1,0,0,0,0,0,N,1
3547.jpg,bcd/images/3547.jpg,bcd,test,1,0,0,0,0,0,N,1
3570.jpg,bcd/images/3570.jpg,bcd,test,1,0,0,0,0,0,N,1
3600.jpg,bcd/images/3600.jpg,bcd,test,1,0,0,0,0,0,N,1
3634.jpg,bcd/images/3634.jpg,bcd,test,1,0,0,0,0,0,N,1
3647.jpg,bcd/images/3647.jpg,bcd,test,1,0,0,0,0,0,N,1
3653.jpg,bcd/images/3653.jpg,bcd,test,1,0,0,0,0,0,N,1
3666.jpg,bcd/images/3666.jpg,bcd,test,1,0,0,0,0,0,N,1
3690.jpg,bcd/images/3690.jpg,bcd,test,1,0,0,0,0,0,N,1
3694.jpg,bcd/images/3694.jpg,bcd,test,1,0,0,0,0,0,N,1
3696.jpg,bcd/images/3696.jpg,bcd,test,1,0,0,0,0,0,N,1
3705.jpg,bcd/images/3705.jpg,bcd,test,1,0,0,0,0,0,N,1
3706.jpg,bcd/images/3706.jpg,bcd,test,1,0,0,0,0,0,N,1
3750.jpg,bcd/images/3750.jpg,bcd,test,1,0,0,0,0,0,N,1
3764.jpg,bcd/images/3764.jpg,bcd,test,1,0,0,0,0,0,N,1
3773.jpg,bcd/images/3773.jpg,bcd,test,1,0,0,0,0,0,N,1
3809.jpg,bcd/images/3809.jpg,bcd,test,1,0,0,0,0,0,N,1
3812.jpg,bcd/images/3812.jpg,bcd,test,1,0,0,0,0,0,N,1
3829.jpg,bcd/images/3829.jpg,bcd,test,1,0,0,0,0,0,N,1
3832.jpg,bcd/images/3832.jpg,bcd,test,1,0,0,0,0,0,N,1
3854.jpg,bcd/images/3854.jpg,bcd,test,1,0,0,0,0,0,N,1
3872.jpg,bcd/images/3872.jpg,bcd,test,1,0,0,0,0,0,N,1
3876.jpg,bcd/images/3876.jpg,bcd,test,1,0,0,0,0,0,N,1
3880.jpg,bcd/images/3880.jpg,bcd,test,1,0,0,0,0,0,N,1
3888.jpg,bcd/images/3888.jpg,bcd,test,1,0,0,0,0,0,N,1
3896.jpg,bcd/images/3896.jpg,bcd,test,1,0,0,0,0,0,N,1
3904.jpg,bcd/images/3904.jpg,bcd,test,1,0,0,0,0,0,N,1
